Time measured;Middeltemperatur i 2m høyde (TM);Globalstråling (Q0)
2018-05-01 05:00:00+02;1.9;7.3
2018-05-01 06:00:00+02;1.4;23.0
2018-05-01 07:00:00+02;0.7;33.2
2018-05-01 08:00:00+02;0.6;71.0
2018-05-01 09:00:00+02;0.9;123.7
2018-05-01 10:00:00+02;1.2;96.0
2018-05-01 11:00:00+02;1.2;146.8
2018-05-01 12:00:00+02;1.7;217.8
2018-05-01 13:00:00+02;2.1;178.4
2018-05-01 14:00:00+02;2.3;114.5
2018-05-01 15:00:00+02;2.9;141.2
2018-05-01 16:00:00+02;3.3;119.5
2018-05-01 17:00:00+02;3.2;64.3
2018-05-01 18:00:00+02;3.1;58.1
2018-05-01 19:00:00+02;2.9;52.0
2018-05-01 20:00:00+02;2.7;11.2
2018-05-01 21:00:00+02;2.6;2.9
2018-05-01 22:00:00+02;2.5;2.0
2018-05-01 23:00:00+02;2.3;2.2
2018-05-02 00:00:00+02;2.6;2.2
2018-05-02 01:00:00+02;2.4;1.1
2018-05-02 02:00:00+02;1.9;1.2
2018-05-02 03:00:00+02;2.1;2.1
2018-05-02 04:00:00+02;2.0;2.4
2018-05-02 05:00:00+02;2.1;19.4
2018-05-02 06:00:00+02;2.4;52.5
2018-05-02 07:00:00+02;2.9;96.2
2018-05-02 08:00:00+02;3.7;239.8
2018-05-02 09:00:00+02;5.1;395.5
2018-05-02 10:00:00+02;6.2;373.2
2018-05-02 11:00:00+02;6.8;363.1
2018-05-02 12:00:00+02;8.1;489.1
2018-05-02 13:00:00+02;8.6;518.8
2018-05-02 14:00:00+02;9.8;720.0
2018-05-02 15:00:00+02;10.3;662.4
2018-05-02 16:00:00+02;9.6;490.4
2018-05-02 17:00:00+02;9.4;355.8
2018-05-02 18:00:00+02;8.8;290.5
2018-05-02 19:00:00+02;8.2;141.0
2018-05-02 20:00:00+02;7.1;55.2
2018-05-02 21:00:00+02;6.1;5.6
2018-05-02 22:00:00+02;5.7;0.5
2018-05-02 23:00:00+02;5.4;0.7
2018-05-03 00:00:00+02;4.5;0.7
2018-05-03 01:00:00+02;3.9;0.6
2018-05-03 02:00:00+02;4.5;0.9
2018-05-03 03:00:00+02;4.4;1.4
2018-05-03 04:00:00+02;3.9;1.9
2018-05-03 05:00:00+02;4.5;19.6
2018-05-03 06:00:00+02;4.7;57.8
2018-05-03 07:00:00+02;4.3;69.8
2018-05-03 08:00:00+02;4.5;220.3
2018-05-03 09:00:00+02;4.7;206.4
2018-05-03 10:00:00+02;5.2;196.6
2018-05-03 11:00:00+02;5.6;232.4
2018-05-03 12:00:00+02;6.0;254.9
2018-05-03 13:00:00+02;6.5;218.8
2018-05-03 14:00:00+02;5.6;109.8
2018-05-03 15:00:00+02;5.3;109.0
2018-05-03 16:00:00+02;5.0;132.6
2018-05-03 17:00:00+02;5.8;130.3
2018-05-03 18:00:00+02;5.8;43.8
2018-05-03 19:00:00+02;5.3;19.8
2018-05-03 20:00:00+02;4.7;9.5
2018-05-03 21:00:00+02;4.1;3.5
2018-05-03 22:00:00+02;3.8;1.3
2018-05-03 23:00:00+02;3.5;1.5
2018-05-04 00:00:00+02;3.1;1.2
2018-05-04 01:00:00+02;1.6;0.3
2018-05-04 02:00:00+02;0.6;0.4
2018-05-04 03:00:00+02;-0.6;0.1
2018-05-04 04:00:00+02;-0.9;1.2
2018-05-04 05:00:00+02;-1.4;22.0
2018-05-04 06:00:00+02;-0.2;120.7
2018-05-04 07:00:00+02;1.3;263.8
2018-05-04 08:00:00+02;3.2;351.6
2018-05-04 09:00:00+02;5.2;474.5
2018-05-04 10:00:00+02;7.4;540.1
2018-05-04 11:00:00+02;8.9;580.6
2018-05-04 12:00:00+02;10.2;655.1
2018-05-04 13:00:00+02;11.0;667.0
2018-05-04 14:00:00+02;12.0;633.0
2018-05-04 15:00:00+02;12.1;641.3
2018-05-04 16:00:00+02;12.3;553.1
2018-05-04 17:00:00+02;12.3;447.4
2018-05-04 18:00:00+02;11.6;289.4
2018-05-04 19:00:00+02;10.4;116.6
2018-05-04 20:00:00+02;9.4;38.3
2018-05-04 21:00:00+02;9.0;9.3
2018-05-04 22:00:00+02;8.6;0.4
2018-05-04 23:00:00+02;6.9;0.7
2018-05-05 00:00:00+02;5.3;1.6
2018-05-05 01:00:00+02;5.5;1.7
2018-05-05 02:00:00+02;4.5;1.3
2018-05-05 03:00:00+02;3.9;1.7
2018-05-05 04:00:00+02;3.5;2.6
2018-05-05 05:00:00+02;3.8;16.5
2018-05-05 06:00:00+02;4.1;55.3
2018-05-05 07:00:00+02;5.3;192.0
2018-05-05 08:00:00+02;7.2;235.9
2018-05-05 09:00:00+02;8.5;367.8
2018-05-05 10:00:00+02;10.8;618.1
2018-05-05 11:00:00+02;13.5;689.4
2018-05-05 12:00:00+02;15.7;524.3
2018-05-05 13:00:00+02;16.6;630.5
2018-05-05 14:00:00+02;16.4;416.1
2018-05-05 15:00:00+02;16.2;382.7
2018-05-05 16:00:00+02;16.1;329.0
2018-05-05 17:00:00+02;16.1;362.8
2018-05-05 18:00:00+02;16.1;296.3
2018-05-05 19:00:00+02;15.5;144.5
2018-05-05 20:00:00+02;14.0;32.0
2018-05-05 21:00:00+02;13.1;8.2
2018-05-05 22:00:00+02;12.0;0.8
2018-05-05 23:00:00+02;11.7;0.9
2018-05-06 00:00:00+02;11.3;0.6
2018-05-06 01:00:00+02;11.2;0.9
2018-05-06 02:00:00+02;10.8;1.2
2018-05-06 03:00:00+02;9.6;0.3
2018-05-06 04:00:00+02;6.8;1.5
2018-05-06 05:00:00+02;5.1;24.5
2018-05-06 06:00:00+02;6.3;47.0
2018-05-06 07:00:00+02;6.0;88.3
2018-05-06 08:00:00+02;8.6;311.9
2018-05-06 09:00:00+02;11.8;404.0
2018-05-06 10:00:00+02;13.5;363.9
2018-05-06 11:00:00+02;14.4;451.9
2018-05-06 12:00:00+02;15.1;546.1
2018-05-06 13:00:00+02;16.5;716.0
2018-05-06 14:00:00+02;16.5;702.0
2018-05-06 15:00:00+02;16.7;574.2
2018-05-06 16:00:00+02;16.5;445.4
2018-05-06 17:00:00+02;16.5;353.2
2018-05-06 18:00:00+02;15.6;180.4
2018-05-06 19:00:00+02;14.0;94.4
2018-05-06 20:00:00+02;13.1;38.3
2018-05-06 21:00:00+02;12.2;6.0
2018-05-06 22:00:00+02;11.0;0.5
2018-05-06 23:00:00+02;9.9;0.8
2018-05-07 00:00:00+02;9.7;1.8
2018-05-07 01:00:00+02;11.1;2.1
2018-05-07 02:00:00+02;11.2;1.6
2018-05-07 03:00:00+02;10.9;1.7
2018-05-07 04:00:00+02;10.2;1.9
2018-05-07 05:00:00+02;10.5;10.6
2018-05-07 06:00:00+02;9.8;34.6
2018-05-07 07:00:00+02;10.3;161.6
2018-05-07 08:00:00+02;12.5;359.2
2018-05-07 09:00:00+02;13.8;294.4
2018-05-07 10:00:00+02;14.3;388.8
2018-05-07 11:00:00+02;14.4;456.3
2018-05-07 12:00:00+02;15.0;481.0
2018-05-07 13:00:00+02;15.5;651.3
2018-05-07 14:00:00+02;15.0;519.9
2018-05-07 15:00:00+02;14.7;537.5
2018-05-07 16:00:00+02;14.2;385.7
2018-05-07 17:00:00+02;14.3;341.4
2018-05-07 18:00:00+02;14.5;290.8
2018-05-07 19:00:00+02;14.2;157.4
2018-05-07 20:00:00+02;12.9;51.0
2018-05-07 21:00:00+02;11.4;7.7
2018-05-07 22:00:00+02;9.7;0.7
2018-05-07 23:00:00+02;8.2;0.4
2018-05-08 00:00:00+02;7.0;0.9
2018-05-08 01:00:00+02;6.4;1.2
2018-05-08 02:00:00+02;5.8;1.4
2018-05-08 03:00:00+02;5.0;1.6
2018-05-08 04:00:00+02;4.8;3.1
2018-05-08 05:00:00+02;4.3;23.6
2018-05-08 06:00:00+02;4.9;77.7
2018-05-08 07:00:00+02;8.2;236.3
2018-05-08 08:00:00+02;12.4;339.3
2018-05-08 09:00:00+02;12.5;315.9
2018-05-08 10:00:00+02;13.3;522.8
2018-05-08 11:00:00+02;14.0;551.3
2018-05-08 12:00:00+02;15.0;629.8
2018-05-08 13:00:00+02;16.1;589.6
2018-05-08 14:00:00+02;17.2;582.9
2018-05-08 15:00:00+02;17.8;668.4
2018-05-08 16:00:00+02;17.9;412.0
2018-05-08 17:00:00+02;18.0;438.5
2018-05-08 18:00:00+02;18.0;289.9
2018-05-08 19:00:00+02;17.9;214.0
2018-05-08 20:00:00+02;16.8;96.8
2018-05-08 21:00:00+02;14.2;9.8
2018-05-08 22:00:00+02;13.4;0.7
2018-05-08 23:00:00+02;14.1;0.2
2018-05-09 00:00:00+02;11.5;0.0
2018-05-09 01:00:00+02;10.4;0.0
2018-05-09 02:00:00+02;11.6;0.2
2018-05-09 03:00:00+02;10.4;0.0
2018-05-09 04:00:00+02;10.0;2.5
2018-05-09 05:00:00+02;9.7;18.0
2018-05-09 06:00:00+02;10.4;85.9
2018-05-09 07:00:00+02;11.3;251.5
2018-05-09 08:00:00+02;12.9;384.1
2018-05-09 09:00:00+02;14.4;505.1
2018-05-09 10:00:00+02;15.8;610.8
2018-05-09 11:00:00+02;17.3;685.5
2018-05-09 12:00:00+02;17.8;732.0
2018-05-09 13:00:00+02;18.4;687.1
2018-05-09 14:00:00+02;18.4;657.2
2018-05-09 15:00:00+02;18.7;647.4
2018-05-09 16:00:00+02;19.1;554.7
2018-05-09 17:00:00+02;18.8;441.5
2018-05-09 18:00:00+02;18.6;320.9
2018-05-09 19:00:00+02;18.1;194.8
2018-05-09 20:00:00+02;16.9;85.3
2018-05-09 21:00:00+02;15.2;11.1
2018-05-09 22:00:00+02;14.1;1.0
2018-05-09 23:00:00+02;13.3;0.7
2018-05-10 00:00:00+02;12.9;0.8
2018-05-10 01:00:00+02;11.8;0.8
2018-05-10 02:00:00+02;11.7;0.9
2018-05-10 03:00:00+02;12.4;1.0
2018-05-10 04:00:00+02;11.6;3.8
2018-05-10 05:00:00+02;10.7;21.0
2018-05-10 06:00:00+02;11.4;118.8
2018-05-10 07:00:00+02;12.4;269.6
2018-05-10 08:00:00+02;13.4;377.0
2018-05-10 09:00:00+02;14.8;500.6
2018-05-10 10:00:00+02;15.8;603.3
2018-05-10 11:00:00+02;16.7;680.2
2018-05-10 12:00:00+02;17.5;730.0
2018-05-10 13:00:00+02;17.6;692.2
2018-05-10 14:00:00+02;18.6;674.8
2018-05-10 15:00:00+02;19.4;684.1
2018-05-10 16:00:00+02;19.6;575.6
2018-05-10 17:00:00+02;19.3;315.2
2018-05-10 18:00:00+02;18.6;161.0
2018-05-10 19:00:00+02;18.1;93.0
2018-05-10 20:00:00+02;17.4;40.2
2018-05-10 21:00:00+02;16.6;10.4
2018-05-10 22:00:00+02;15.3;1.0
2018-05-10 23:00:00+02;14.3;1.7
2018-05-11 00:00:00+02;12.6;1.5
2018-05-11 01:00:00+02;13.8;2.1
2018-05-11 02:00:00+02;13.3;1.8
2018-05-11 03:00:00+02;12.9;2.4
2018-05-11 04:00:00+02;12.3;3.7
2018-05-11 05:00:00+02;11.8;4.5
2018-05-11 06:00:00+02;6.8;5.3
2018-05-11 07:00:00+02;5.3;17.1
2018-05-11 08:00:00+02;4.8;27.0
2018-05-11 09:00:00+02;4.1;71.6
2018-05-11 10:00:00+02;4.5;125.6
2018-05-11 11:00:00+02;5.2;164.7
2018-05-11 12:00:00+02;5.8;222.2
2018-05-11 13:00:00+02;6.5;233.1
2018-05-11 14:00:00+02;6.6;109.6
2018-05-11 15:00:00+02;6.5;89.6
2018-05-11 16:00:00+02;6.3;71.5
2018-05-11 17:00:00+02;6.1;47.0
2018-05-11 18:00:00+02;6.5;95.6
2018-05-11 19:00:00+02;6.9;62.7
2018-05-11 20:00:00+02;7.0;27.6
2018-05-11 21:00:00+02;6.9;6.9
2018-05-11 22:00:00+02;6.7;2.8
2018-05-11 23:00:00+02;6.5;2.6
2018-05-12 00:00:00+02;6.4;2.6
2018-05-12 01:00:00+02;6.2;2.5
2018-05-12 02:00:00+02;5.9;2.4
2018-05-12 03:00:00+02;5.9;2.7
2018-05-12 04:00:00+02;5.4;5.5
2018-05-12 05:00:00+02;5.5;21.2
2018-05-12 06:00:00+02;5.7;48.6
2018-05-12 07:00:00+02;6.2;82.3
2018-05-12 08:00:00+02;6.6;142.0
2018-05-12 09:00:00+02;7.1;242.0
2018-05-12 10:00:00+02;8.2;421.9
2018-05-12 11:00:00+02;9.4;588.3
2018-05-12 12:00:00+02;11.5;696.0
2018-05-12 13:00:00+02;14.2;492.0
2018-05-12 14:00:00+02;16.2;440.7
2018-05-12 15:00:00+02;17.3;489.3
2018-05-12 16:00:00+02;17.8;343.9
2018-05-12 17:00:00+02;17.3;184.5
2018-05-12 18:00:00+02;16.9;145.2
2018-05-12 19:00:00+02;15.7;103.0
2018-05-12 20:00:00+02;14.8;51.9
2018-05-12 21:00:00+02;13.7;14.0
2018-05-12 22:00:00+02;13.0;2.8
2018-05-12 23:00:00+02;11.6;0.1
2018-05-13 00:00:00+02;10.1;1.0
2018-05-13 01:00:00+02;9.1;0.9
2018-05-13 02:00:00+02;8.9;1.6
2018-05-13 03:00:00+02;7.9;1.3
2018-05-13 04:00:00+02;7.3;4.9
2018-05-13 05:00:00+02;7.1;23.9
2018-05-13 06:00:00+02;7.7;100.3
2018-05-13 07:00:00+02;9.5;238.5
2018-05-13 08:00:00+02;12.0;382.0
2018-05-13 09:00:00+02;13.4;499.9
2018-05-13 10:00:00+02;16.3;599.7
2018-05-13 11:00:00+02;17.5;532.7
2018-05-13 12:00:00+02;18.5;607.8
2018-05-13 13:00:00+02;19.5;709.0
2018-05-13 14:00:00+02;19.6;672.7
2018-05-13 15:00:00+02;19.9;486.2
2018-05-13 16:00:00+02;19.1;199.9
2018-05-13 17:00:00+02;19.2;234.8
2018-05-13 18:00:00+02;19.7;313.7
2018-05-13 19:00:00+02;17.6;151.5
2018-05-13 20:00:00+02;16.5;73.7
2018-05-13 21:00:00+02;16.2;22.1
2018-05-13 22:00:00+02;15.1;1.4
2018-05-13 23:00:00+02;13.6;0.8
2018-05-14 00:00:00+02;11.8;1.6
2018-05-14 01:00:00+02;11.5;1.0
2018-05-14 02:00:00+02;11.0;0.8
2018-05-14 03:00:00+02;10.8;1.1
2018-05-14 04:00:00+02;11.1;7.8
2018-05-14 05:00:00+02;11.6;42.6
2018-05-14 06:00:00+02;12.1;107.7
2018-05-14 07:00:00+02;14.2;146.7
2018-05-14 08:00:00+02;15.6;292.2
2018-05-14 09:00:00+02;17.5;382.8
2018-05-14 10:00:00+02;18.6;471.3
2018-05-14 11:00:00+02;18.6;232.0
2018-05-14 12:00:00+02;19.5;361.4
2018-05-14 13:00:00+02;21.3;692.3
2018-05-14 14:00:00+02;22.0;661.3
2018-05-14 15:00:00+02;22.0;427.5
2018-05-14 16:00:00+02;22.0;358.1
2018-05-14 17:00:00+02;22.3;364.2
2018-05-14 18:00:00+02;23.1;377.0
2018-05-14 19:00:00+02;22.6;222.5
2018-05-14 20:00:00+02;21.3;77.0
2018-05-14 21:00:00+02;17.5;10.7
2018-05-14 22:00:00+02;14.2;0.5
2018-05-14 23:00:00+02;12.4;0.3
2018-05-15 00:00:00+02;11.2;0.2
2018-05-15 01:00:00+02;9.7;0.4
2018-05-15 02:00:00+02;8.4;0.5
2018-05-15 03:00:00+02;7.2;0.7
2018-05-15 04:00:00+02;6.3;7.0
2018-05-15 05:00:00+02;5.8;28.6
2018-05-15 06:00:00+02;6.4;121.9
2018-05-15 07:00:00+02;8.4;259.6
2018-05-15 08:00:00+02;10.7;388.9
2018-05-15 09:00:00+02;13.9;503.1
2018-05-15 10:00:00+02;17.1;599.9
2018-05-15 11:00:00+02;20.0;535.7
2018-05-15 12:00:00+02;22.5;668.6
2018-05-15 13:00:00+02;23.1;589.4
2018-05-15 14:00:00+02;23.7;709.0
2018-05-15 15:00:00+02;24.3;627.9
2018-05-15 16:00:00+02;24.3;583.8
2018-05-15 17:00:00+02;24.5;462.9
2018-05-15 18:00:00+02;24.0;280.2
2018-05-15 19:00:00+02;22.7;191.1
2018-05-15 20:00:00+02;21.0;101.1
2018-05-15 21:00:00+02;17.9;19.8
2018-05-15 22:00:00+02;14.8;0.7
2018-05-15 23:00:00+02;12.8;0.0
2018-05-16 00:00:00+02;10.9;0.0
2018-05-16 01:00:00+02;10.0;0.0
2018-05-16 02:00:00+02;9.1;0.0
2018-05-16 03:00:00+02;8.1;0.2
2018-05-16 04:00:00+02;7.1;9.1
2018-05-16 05:00:00+02;6.5;47.5
2018-05-16 06:00:00+02;7.1;127.6
2018-05-16 07:00:00+02;9.4;253.2
2018-05-16 08:00:00+02;12.6;393.6
2018-05-16 09:00:00+02;14.6;512.8
2018-05-16 10:00:00+02;17.5;630.0
2018-05-16 11:00:00+02;16.1;420.5
2018-05-16 12:00:00+02;13.6;405.3
2018-05-16 13:00:00+02;10.3;360.8
2018-05-16 14:00:00+02;9.1;250.0
2018-05-16 15:00:00+02;8.4;137.7
2018-05-16 16:00:00+02;8.0;122.1
2018-05-16 17:00:00+02;7.4;74.6
2018-05-16 18:00:00+02;7.6;49.9
2018-05-16 19:00:00+02;7.3;38.4
2018-05-16 20:00:00+02;7.1;27.2
2018-05-16 21:00:00+02;6.8;22.4
2018-05-16 22:00:00+02;6.5;3.8
2018-05-16 23:00:00+02;5.8;1.2
2018-05-17 00:00:00+02;5.0;1.0
2018-05-17 01:00:00+02;3.9;0.7
2018-05-17 02:00:00+02;3.6;0.7
2018-05-17 03:00:00+02;3.5;0.8
2018-05-17 04:00:00+02;3.1;7.1
2018-05-17 05:00:00+02;3.0;31.6
2018-05-17 06:00:00+02;3.3;62.2
2018-05-17 07:00:00+02;3.9;205.0
2018-05-17 08:00:00+02;4.8;417.6
2018-05-17 09:00:00+02;5.5;538.4
2018-05-17 10:00:00+02;7.0;640.0
2018-05-17 11:00:00+02;8.9;713.0
2018-05-17 12:00:00+02;10.3;758.0
2018-05-17 13:00:00+02;11.7;702.0
2018-05-17 14:00:00+02;12.6;684.4
2018-05-17 15:00:00+02;12.9;678.1
2018-05-17 16:00:00+02;13.0;588.4
2018-05-17 17:00:00+02;12.9;478.5
2018-05-17 18:00:00+02;12.3;354.3
2018-05-17 19:00:00+02;11.5;228.6
2018-05-17 20:00:00+02;10.2;112.2
2018-05-17 21:00:00+02;8.5;28.1
2018-05-17 22:00:00+02;7.1;1.6
2018-05-17 23:00:00+02;5.8;0.0
2018-05-18 00:00:00+02;4.6;0.0
2018-05-18 01:00:00+02;2.7;0.0
2018-05-18 02:00:00+02;0.9;0.0
2018-05-18 03:00:00+02;-0.4;0.0
2018-05-18 04:00:00+02;-1.0;7.7
2018-05-18 05:00:00+02;-1.3;34.3
2018-05-18 06:00:00+02;0.0;162.7
2018-05-18 07:00:00+02;1.9;290.3
2018-05-18 08:00:00+02;4.4;417.9
2018-05-18 09:00:00+02;7.2;530.0
2018-05-18 10:00:00+02;9.2;631.5
2018-05-18 11:00:00+02;10.5;705.0
2018-05-18 12:00:00+02;12.4;748.0
2018-05-18 13:00:00+02;13.6;692.9
2018-05-18 14:00:00+02;15.0;682.9
2018-05-18 15:00:00+02;16.9;675.6
2018-05-18 16:00:00+02;17.7;588.7
2018-05-18 17:00:00+02;18.1;471.2
2018-05-18 18:00:00+02;17.8;356.1
2018-05-18 19:00:00+02;17.7;206.3
2018-05-18 20:00:00+02;16.8;116.9
2018-05-18 21:00:00+02;13.9;19.9
2018-05-18 22:00:00+02;12.2;1.4
2018-05-18 23:00:00+02;10.4;0.0
2018-05-19 00:00:00+02;7.0;0.0
2018-05-19 01:00:00+02;5.7;0.0
2018-05-19 02:00:00+02;4.5;0.1
2018-05-19 03:00:00+02;3.4;0.7
2018-05-19 04:00:00+02;2.3;11.4
2018-05-19 05:00:00+02;2.0;49.5
2018-05-19 06:00:00+02;2.8;144.5
2018-05-19 07:00:00+02;4.1;237.4
2018-05-19 08:00:00+02;6.5;415.9
2018-05-19 09:00:00+02;9.6;533.3
2018-05-19 10:00:00+02;13.1;629.5
2018-05-19 11:00:00+02;16.2;697.7
2018-05-19 12:00:00+02;17.4;726.0
2018-05-19 13:00:00+02;18.5;686.5
2018-05-19 14:00:00+02;19.5;695.1
2018-05-19 15:00:00+02;20.3;670.7
2018-05-19 16:00:00+02;20.1;570.3
2018-05-19 17:00:00+02;20.6;466.0
2018-05-19 18:00:00+02;20.1;334.1
2018-05-19 19:00:00+02;18.6;229.9
2018-05-19 20:00:00+02;17.6;121.7
2018-05-19 21:00:00+02;15.3;27.5
2018-05-19 22:00:00+02;10.7;0.5
2018-05-19 23:00:00+02;8.4;0.0
2018-05-20 00:00:00+02;7.1;0.0
2018-05-20 01:00:00+02;5.7;0.0
2018-05-20 02:00:00+02;4.3;0.0
2018-05-20 03:00:00+02;3.5;0.9
2018-05-20 04:00:00+02;2.7;11.4
2018-05-20 05:00:00+02;2.0;47.2
2018-05-20 06:00:00+02;3.4;185.5
2018-05-20 07:00:00+02;5.3;226.3
2018-05-20 08:00:00+02;7.5;406.2
2018-05-20 09:00:00+02;10.4;539.0
2018-05-20 10:00:00+02;15.6;581.1
2018-05-20 11:00:00+02;19.2;593.5
2018-05-20 12:00:00+02;20.2;643.6
2018-05-20 13:00:00+02;20.4;577.4
2018-05-20 14:00:00+02;20.0;544.1
2018-05-20 15:00:00+02;18.9;345.8
2018-05-20 16:00:00+02;18.6;210.2
2018-05-20 17:00:00+02;18.2;160.2
2018-05-20 18:00:00+02;17.9;134.2
2018-05-20 19:00:00+02;17.6;63.7
2018-05-20 20:00:00+02;17.0;40.1
2018-05-20 21:00:00+02;15.1;11.4
2018-05-20 22:00:00+02;15.0;2.9
2018-05-20 23:00:00+02;15.7;1.4
2018-05-21 00:00:00+02;15.3;1.1
2018-05-21 01:00:00+02;13.8;0.0
2018-05-21 02:00:00+02;10.2;0.0
2018-05-21 03:00:00+02;8.2;1.0
2018-05-21 04:00:00+02;6.5;14.7
2018-05-21 05:00:00+02;6.2;50.4
2018-05-21 06:00:00+02;7.3;159.4
2018-05-21 07:00:00+02;9.9;296.8
2018-05-21 08:00:00+02;12.7;413.8
2018-05-21 09:00:00+02;15.2;522.9
2018-05-21 10:00:00+02;17.0;612.5
2018-05-21 11:00:00+02;18.5;705.0
2018-05-21 12:00:00+02;20.1;756.0
2018-05-21 13:00:00+02;21.9;695.1
2018-05-21 14:00:00+02;22.8;683.1
2018-05-21 15:00:00+02;23.1;631.9
2018-05-21 16:00:00+02;23.3;580.2
2018-05-21 17:00:00+02;22.8;407.9
2018-05-21 18:00:00+02;22.7;337.4
2018-05-21 19:00:00+02;22.2;185.4
2018-05-21 20:00:00+02;20.5;70.3
2018-05-21 21:00:00+02;17.3;19.1
2018-05-21 22:00:00+02;14.6;2.4
2018-05-21 23:00:00+02;13.1;0.6
2018-05-22 00:00:00+02;11.5;0.4
2018-05-22 01:00:00+02;10.1;0.7
2018-05-22 02:00:00+02;9.1;0.6
2018-05-22 03:00:00+02;8.6;1.3
2018-05-22 04:00:00+02;7.1;11.0
2018-05-22 05:00:00+02;6.8;47.0
2018-05-22 06:00:00+02;8.1;145.3
2018-05-22 07:00:00+02;9.6;215.4
2018-05-22 08:00:00+02;12.6;415.4
2018-05-22 09:00:00+02;15.2;531.1
2018-05-22 10:00:00+02;17.6;585.1
2018-05-22 11:00:00+02;19.2;670.5
2018-05-22 12:00:00+02;19.5;636.4
2018-05-22 13:00:00+02;19.0;432.3
2018-05-22 14:00:00+02;17.9;446.2
2018-05-22 15:00:00+02;17.7;552.1
2018-05-22 16:00:00+02;16.0;421.4
2018-05-22 17:00:00+02;13.5;292.3
2018-05-22 18:00:00+02;11.5;167.1
2018-05-22 19:00:00+02;10.8;108.4
2018-05-22 20:00:00+02;10.2;49.2
2018-05-22 21:00:00+02;9.3;16.2
2018-05-22 22:00:00+02;8.8;3.7
2018-05-22 23:00:00+02;8.6;2.3
2018-05-23 00:00:00+02;8.1;2.4
2018-05-23 01:00:00+02;7.6;2.2
2018-05-23 02:00:00+02;7.3;1.3
2018-05-23 03:00:00+02;7.1;2.5
2018-05-23 04:00:00+02;7.3;6.3
2018-05-23 05:00:00+02;7.3;18.0
2018-05-23 06:00:00+02;7.3;37.6
2018-05-23 07:00:00+02;7.3;71.4
2018-05-23 08:00:00+02;7.7;130.5
2018-05-23 09:00:00+02;8.1;178.3
2018-05-23 10:00:00+02;9.0;340.7
2018-05-23 11:00:00+02;10.8;670.7
2018-05-23 12:00:00+02;12.6;748.0
2018-05-23 13:00:00+02;14.6;690.2
2018-05-23 14:00:00+02;17.0;698.5
2018-05-23 15:00:00+02;19.1;632.3
2018-05-23 16:00:00+02;21.7;568.3
2018-05-23 17:00:00+02;21.8;467.0
2018-05-23 18:00:00+02;20.8;334.3
2018-05-23 19:00:00+02;20.2;242.9
2018-05-23 20:00:00+02;18.8;110.6
2018-05-23 21:00:00+02;17.4;40.8
2018-05-23 22:00:00+02;15.4;3.6
2018-05-23 23:00:00+02;12.2;0.0
2018-05-24 00:00:00+02;9.3;0.0
2018-05-24 01:00:00+02;8.2;0.2
2018-05-24 02:00:00+02;6.9;0.1
2018-05-24 03:00:00+02;5.9;1.0
2018-05-24 04:00:00+02;5.0;10.4
2018-05-24 05:00:00+02;4.4;48.3
2018-05-24 06:00:00+02;5.0;181.6
2018-05-24 07:00:00+02;7.4;301.6
2018-05-24 08:00:00+02;10.8;421.7
2018-05-24 09:00:00+02;12.9;482.3
2018-05-24 10:00:00+02;16.0;585.0
2018-05-24 11:00:00+02;22.2;690.0
2018-05-24 12:00:00+02;24.4;758.0
2018-05-24 13:00:00+02;25.4;687.3
2018-05-24 14:00:00+02;26.0;725.0
2018-05-24 15:00:00+02;26.2;686.3
2018-05-24 16:00:00+02;26.3;613.7
2018-05-24 17:00:00+02;26.2;491.5
2018-05-24 18:00:00+02;25.6;359.4
2018-05-24 19:00:00+02;24.9;239.2
2018-05-24 20:00:00+02;23.9;137.2
2018-05-24 21:00:00+02;21.2;46.6
2018-05-24 22:00:00+02;15.4;2.6
2018-05-24 23:00:00+02;12.2;0.0
2018-05-25 00:00:00+02;10.8;0.0
2018-05-25 01:00:00+02;9.2;0.0
2018-05-25 02:00:00+02;7.9;0.0
2018-05-25 03:00:00+02;6.8;1.3
2018-05-25 04:00:00+02;5.6;11.6
2018-05-25 05:00:00+02;5.0;49.6
2018-05-25 06:00:00+02;5.8;189.5
2018-05-25 07:00:00+02;8.3;308.7
2018-05-25 08:00:00+02;11.5;418.9
2018-05-25 09:00:00+02;14.7;524.4
2018-05-25 10:00:00+02;18.1;627.4
2018-05-25 11:00:00+02;21.9;701.0
2018-05-25 12:00:00+02;23.1;746.0
2018-05-25 13:00:00+02;23.8;690.1
2018-05-25 14:00:00+02;24.5;709.0
2018-05-25 15:00:00+02;24.4;684.6
2018-05-25 16:00:00+02;24.6;598.5
2018-05-25 17:00:00+02;24.0;492.0
2018-05-25 18:00:00+02;22.3;286.4
2018-05-25 19:00:00+02;21.2;242.3
2018-05-25 20:00:00+02;18.5;124.9
2018-05-25 21:00:00+02;16.7;44.1
2018-05-25 22:00:00+02;15.0;5.7
2018-05-25 23:00:00+02;13.9;0.4
2018-05-26 00:00:00+02;11.9;0.0
2018-05-26 01:00:00+02;10.0;0.0
2018-05-26 02:00:00+02;8.0;0.0
2018-05-26 03:00:00+02;6.6;1.7
2018-05-26 04:00:00+02;5.7;12.3
2018-05-26 05:00:00+02;5.5;51.4
2018-05-26 06:00:00+02;6.4;184.1
2018-05-26 07:00:00+02;8.4;303.3
2018-05-26 08:00:00+02;10.7;426.3
2018-05-26 09:00:00+02;13.5;542.4
2018-05-26 10:00:00+02;16.0;634.6
